id,city,DOB,address,longitude,sex,state,latitude,name,collection_id,email
1016133,Fabius,1942-11-08T22:11:38Z,1040 BROADWAY,-76,F,New York,43,"VINEY,SEBASTIAN A",V_Participant,
1016137,Kirkville,1952-01-08T22:11:38Z,2943 BROADWAY 1,-76,F,New York,43,"WOODRUFF,HAMISH L",V_Participant,
1016139,Liverpool,1944-04-08T22:11:38Z,801 J ST ,-76,F,New York,43,"YARNOLD,ALICA B",V_Participant,
1016141,Liverpool,1938-09-08T22:11:38Z,1318 QUESADA AVE,-76,F,New York,43,"BOWEN,KATE J",V_Participant,
1016142,Manlius,1950-04-08T22:11:38Z,107 HARCOURT WY,-76,M,New York,43,"LAVATER,CHARLOTTE D",V_Participant,
1016144,Marietta,1945-04-08T22:11:38Z,P O BOX 849339,-76,M,New York,43,"INNES,HARRISON R",V_Participant,
1016145,Memphis,1938-06-08T22:11:38Z,142 SHENANDOAH LN,-76,F,New York,43,"GREENHAM,HAMISH A",V_Participant,
1016146,Minoa,1952-06-08T22:11:38Z,106 LENA CT,-76,M,New York,43,"SYMONS,VICTORIA M",V_Participant,
1016147,Mottville,1949-11-08T22:11:38Z,650 HOWE AVE STE 700,-76,F,New York,43,"LEES,JACOB E",V_Participant,
1016148,Nedrow,1950-03-08T22:11:38Z,1101 E. TAYLOR ST #4,-76,M,New York,43,"WEKEY,RACHEL T",V_Participant,
1016149,Plainville,1942-04-08T22:11:38Z,2433 COUNTRY CLUB BLVD.,-76,F,New York,43,"GODFREY,LUCINDA A",V_Participant,
1016150,Pompey,1954-03-08T22:11:38Z,,-76,M,New York,43,"MCALPINE,COOPER B",V_Participant,
1016151,Skaneateles,1939-08-08T22:11:38Z,3330 GEARY BLVD,-76,F,New York,43,"FORNACHON,AMELIA J",V_Participant,
1016152,Skaneateles Falls,1947-01-08T22:11:38Z,3610 S LIBERTY,-76,M,New York,43,"RUWOLT,MARY A",V_Participant,
1016153,Tully,1942-02-08T22:11:38Z,2526 SHERWOOD D,-76,F,New York,43,"EARNSHAW,JACKSON J",V_Participant,
1016155,Syracuse,1940-09-08T22:11:38Z,61 RENATO COURT 11,-76,F,New York,43,"SCHLUNKE,HARRISON E",V_Participant,
1016156,Syracuse,1948-03-08T22:11:38Z,1374 E. OAK AVE,-76,M,New York,43,"CRANSWICK,WILL I",V_Participant,
1016157,Syracuse,1938-08-08T22:11:38Z,9547 N WHITEHOUSE,-76,F,New York,43,"ROCHER,CHARLIE A",V_Participant,
1016158,Syracuse,1942-12-08T22:11:38Z,8305 ROYALL OAKS DR,-76,M,New York,43,"MCGUIGAN,LOGAN A",V_Participant,
1016159,Syracuse,1953-02-08T22:11:38Z,6201 DUNDEE DR,-76,F,New York,43,"BECKE,GRACE T",V_Participant,
1016161,Syracuse,1956-03-08T22:11:38Z,945 FLETCHER LN #335,-76,F,New York,43,"GRAEBNER,BELLA T",V_Participant,
1016163,Syracuse,1947-04-08T22:11:38Z,1717 CALIFORNIA DR APT 77,-76,F,New York,43,"RUSCONI,GABRIELLE J",V_Participant,
1016164,Syracuse,1942-09-08T22:11:38Z,11961 TECH ROAD,-76,M,New York,43,"OGILVIE,ISLA J",V_Participant,
1016166,Syracuse,1944-01-08T22:11:38Z,5523 MISSION RD #C,-76,M,New York,43,"SHEARSTON,JESSE S",V_Participant,
1016167,Syracuse,1947-11-08T22:11:38Z,354 21ST STREET,-76,F,New York,43,"ARNOT,SUMMER B",V_Participant,
1016168,Syracuse,1943-06-08T22:11:38Z,619 S. CLARK AVE ,-76,M,New York,43,"O'MAHONY,ZANE M",V_Participant,
1016169,Syracuse,1947-05-08T22:11:38Z,4606  MARKET  ST # A,-76,F,New York,43,"WINIFRED,CHRISTOPHER L",V_Participant,
1016170,Syracuse,1949-03-08T22:11:38Z,657 BALBOA WAY,-76,M,New York,43,"BOND,DECLAN K",V_Participant,
1016171,Syracuse,1941-07-08T22:11:38Z,20130 SONG SPARROW,-76,F,New York,43,"PICOT,TYSON C",V_Participant,
1016172,Syracuse,1950-08-08T22:11:38Z,471 NAPOLEON DRIVE,-76,M,New York,43,"APLIN,MADDISON L",V_Participant,
1016173,Syracuse,1951-12-08T22:11:38Z,2780 N TEXAS ST APT 158,-76,F,New York,43,"GUNNING,MATILDA J",V_Participant,
1016174,Syracuse,1942-01-08T22:11:38Z,247 SWANSON RD,-76,M,New York,43,"PROVAN,DECLAN A",V_Participant,
1016175,Syracuse,1945-12-08T22:11:38Z,696 3RD ST W,-76,F,New York,43,"BOUCAUT,NATHAN I",V_Participant,
1016177,Syracuse,1944-02-08T22:11:38Z,2140 STONE AVE APT 4,-76,F,New York,43,"DULLO,SUMMER H",V_Participant,
1016178,Syracuse,1955-05-08T22:11:38Z,225 YGNACIO VALLEY,-76,M,New York,43,"TRAILL,ABIGAIL A",V_Participant,DIGN43@COMCAST.NET
1016180,Syracuse,1941-11-08T22:11:38Z,415 FILBERT STREET,-76,M,New York,43,"LEAKEY,ARCHIE B",V_Participant,
1016182,Syracuse,1955-10-08T22:11:38Z,2333 CAMBRIA DR,-76,M,New York,43,"FAIRWEATHER,CODY C",V_Participant,
1016184,Farmington,1938-01-08T22:11:38Z,3410 CANYON DE FLORES STE,-77,M,New York,43,"GARLICK,MAX A",V_Participant,
1016185,Clifton Springs,1945-02-08T22:11:38Z,918 HAMILTON AVE B,-77,F,New York,43,"ABDULLAH,TAJ N",V_Participant,
1016186,East Bloomfield,1945-02-08T22:11:38Z,3235 N. MAIN AVE.,-77,M,New York,43,"NILSEN,SKYE R",V_Participant,
1016187,Fishers,1954-09-08T22:11:38Z,909 MERCY AVENUE,-77,F,New York,43,"MAKIN,MITCHELL Z",V_Participant,
1016188,Geneva,1938-04-08T22:11:38Z,533 W CAMBRIDGE,-77,M,New York,43,"WAY,ABBEY D",V_Participant,
1016189,Gorham,1939-10-08T22:11:38Z,165 ST DOMINIC DR 100,-77,F,New York,43,"BRIDGEFORD,SAMANTHA J",V_Participant,
1016191,Bloomfield,1938-07-08T22:11:38Z,10109 MATRIS VALLEY RD APT 1F,-77,F,New York,43,"PATTEN,BELLA A",V_Participant,
1016194,Manchester,1947-10-08T22:11:38Z,19271 ANNA RD,-77,M,New York,43,"LASCELLES,HARRISON A",V_Participant,
1016195,Naples,1949-12-08T22:11:38Z,P.O. BOX 4939,-77,F,New York,43,"TIMPERLEY,GEMMA O",V_Participant,
1016196,Oaks Corners,1945-11-08T22:11:38Z,1055 8TH ST APT 202,-77,M,New York,43,"CONACHER,AMBER J",V_Participant,
1016199,Seneca Castle,1950-12-08T22:11:38Z,635 DEWITT PARK RD,-77,F,New York,43,"MCKENNY,ANNABELLE J",V_Participant,
1016200,Shortsville,1938-02-08T22:11:38Z,1023 E. CHERRY SUITE A,-77,M,New York,43,"SHEEHY,LOGAN M",V_Participant,
1016202,Victor,1953-12-08T22:11:38Z,76 ELMWOOD DRIVE,-77,M,New York,43,"FARMER,TIMOTHY E",V_Participant,
1016205,Bellvale,1953-06-08T22:11:38Z,305 ASH ST APT 6,-74,F,New York,41,"GEPP,CHARLI S",V_Participant,
1016206,Blooming Grove,1951-11-08T22:11:38Z,1225 VIENNA DRIVE SPACE #631,-74,M,New York,41,"HOGAN,LEVI T",V_Participant,
1016208,Campbell Hall,1956-07-08T22:11:38Z,1741 LINCOLN AVENUE #27,-74,M,New York,41,"MCMILLAN,ARCHER S",V_Participant,
1016210,Chester,1954-06-08T22:11:38Z,"17815 ANGELINE SOUTH, NE",-74,M,New York,41,"AFFLECK,ASHLEY T",V_Participant,
1016212,Florida,1938-05-08T22:11:38Z,6000 J ST,-74,M,New York,41,"HEAD,JESSICA J",V_Participant,
1016213,Fort Montgomery,1940-11-08T22:11:38Z,933 41 ST,-74,F,New York,41,"LYNAS,MIA J",V_Participant,
1016214,Goshen,1955-05-08T22:11:38Z,934 A ROAD,-74,M,New York,41,"GABRIEL,LILIAN C",V_Participant,
1016215,Greenwood Lake,1953-10-08T22:11:38Z,690 FARGO AVE #7,-74,F,New York,41,"PEACOCK,TYSON N",V_Participant,
1016216,Harriman,1944-03-08T22:11:38Z,320 NINTH STREET,-74,M,New York,41,"HERON,DECLAN C",V_Participant,
1016217,Highland Falls,1938-07-08T22:11:38Z,1102 MASSA DRIVE,-74,F,New York,41,"GRAVE,TAYLA D",V_Participant,
1016219,Howells,1953-12-08T22:11:38Z,4180 LITTLEWORTH WY,-74,F,New York,41,"BOLAND,ABBEY L",V_Participant,
1016222,Middletown,1940-04-08T22:11:38Z,1416 MAINE STREET,-74,M,New York,41,"SCHARDT,IMOGEN S",V_Participant,
1016223,Monroe,1946-06-08T22:11:38Z,14736 RIO NIDO RD,-74,F,New York,41,"FAVENC,GEORGE I",V_Participant,
1016225,Mountainville,1949-06-08T22:11:38Z,731 PEAR VERO PL,-74,F,New York,41,"GILLISON,JADE H",V_Participant,
1016226,New Hampton,1955-12-08T22:11:38Z,48 PERIMETER RD,-74,M,New York,41,"ALT,ARCHIE L",V_Participant,
1016227,New Milford,1942-11-08T22:11:38Z,2717 DOUGLAS RD,-74,F,New York,41,"WILD,SPENCER L",V_Participant,
1016228,Otisville,1947-05-08T22:11:38Z,2260 RANCHO DEL,-75,M,New York,41,"SLAPOFFSKI,LUCINDA T",V_Participant,
1016229,Pine Island,1944-04-08T22:11:38Z,1001 VAN DORSTEN,-74,F,New York,41,"POCOCK,SAM M",V_Participant,
1016230,Slate Hill,1938-05-08T22:11:38Z,330 H ST #B,-74,M,New York,41,"SWADLING,JACOB O",V_Participant,
1016231,Southfields,1944-11-08T22:11:38Z,227 ROGERS AVE,-74,F,New York,41,"MCCATHIE,CHARLES L",V_Participant,
1016232,Sterling Forest,1943-05-08T22:11:38Z,2904 CINDY CT,-74,M,New York,41,"SERLE,SARAH N",V_Participant,
1016234,Thompson Ridge,1950-07-08T22:11:38Z,3912 W CALDWELL AVE,-74,M,New York,42,"YUEN,SAMANTHA J",V_Participant,
1016235,Tuxedo Park,1956-03-08T22:11:38Z,6201 AVENIDA LA,-74,F,New York,41,"MAUND,TAYLAH K",V_Participant,
1016236,Unionville,1938-05-08T22:11:38Z,4162 W FREMONT AVE,-75,M,New York,41,"QUIRK,EVA J",V_Participant,
1016237,Warwick,1947-11-08T22:11:38Z,652 QUINCE LANE,-74,F,New York,41,"ANTONIEFF,DARCY H",V_Participant,
1016238,Washingtonville,1951-06-08T22:11:38Z,"PUUONE PLAZA, #105-C",-74,M,New York,41,"PORTER,OLIVIA C",V_Participant,
1016240,West Point,1950-06-08T22:11:38Z,1807 NEWPORT HILLS DR E,-74,M,New York,41,"ELLWOOD,HUGO C",V_Participant,
1016241,Westtown,1938-05-08T22:11:38Z,32142 ALVARADO BL,-75,F,New York,41,"GULLETT,TAHLIA J",V_Participant,
1016242,Cornwall,1938-08-08T22:11:38Z,CO ARLO LAYTON,-74,M,New York,41,"BELZ,JAMIE C",V_Participant,
1016243,Cornwall On Hudson,1941-01-08T22:11:38Z,8575 MORRO RD,-74,F,New York,41,"LEEPER,EVA X",V_Participant,
1016247,Newburgh,1954-01-08T22:11:38Z,322 N LIVERMORE AVE 30,-74,F,New York,42,"WAYN,ALICE C",V_Participant,
1016248,Newburgh,1950-01-08T22:11:38Z,319 SEASIDE DR,-74,M,New York,42,"EATHER,EDEN B",V_Participant,
1016249,New Windsor,1941-04-08T22:11:38Z,1515 BELL ST.,-74,F,New York,41,"PHELAN,LARA A",V_Participant,
1016253,Salisbury Mills,1941-11-08T22:11:38Z,501 RIVERGATE WAY,-74,F,New York,41,"MOUTON,ANGELINA T",V_Participant,
1016254,Vails Gate,1955-01-08T22:11:38Z,"816 SAM JONAS DRIVE,#13",-74,M,New York,41,"DEGRAVES,THOMAS S",V_Participant,
1016257,Huguenot,1947-06-08T22:11:38Z,15 SO NORFOLK S,-75,F,New York,41,"OGILVIE,SEBASTIAN C",V_Participant,
1016259,Sparrow Bush,1948-08-08T22:11:38Z,918 MIKKELSEN DR,-75,F,New York,41,"CAMBAGE,ALEXANDRA H",V_Participant,
1016260,Lyndonville,1940-04-08T22:11:38Z,1625 SAN CARLOS ST,-78,M,New York,43,"MURIEL,KAYLA A",V_Participant,
1016263,Clarendon,1954-03-08T22:11:38Z,3900 KENTUCKY AVE,-78,F,New York,43,"MCINNES,BEN A",V_Participant,
1016264,Fancher,1945-03-08T22:11:38Z,2066 HORSESHOE GLEN CIR,-78,M,New York,43,"TASMAN,HARRY M",V_Participant,
1016265,Holley,1950-08-08T22:11:38Z,248 4TH AVE UNIT #A,-78,F,New York,43,"RUSCONI,MADELINE J",V_Participant,
1016266,Kendall,1942-10-08T22:11:38Z,13145 DRY CREEK RD,-78,M,New York,43,"HAWKEN,TRISTAN S",V_Participant,
1016267,Kent,1954-12-08T22:11:38Z,"1111 S. Arroyo Parkway, Ste. 205",-78,F,New York,43,"BROWNRIGG,ZAC I",V_Participant,
1016268,Knowlesville,1941-11-08T22:11:38Z,1112 BEAR CREEK,-78,M,New York,43,"BEVAN,BROOKE A",V_Participant,
1016269,Morton,1946-06-08T22:11:38Z,211 PALM ST,-78,F,New York,43,"BLACKLOW,SUMMER T",V_Participant,
1016270,Waterport,1952-05-08T22:11:38Z,4070 NOHO ROAD,-78,M,New York,43,"MEYER,STELLA H",V_Participant,
1016272,Central Square,1949-01-08T22:11:38Z,2963 MOWRY AVE,-76,M,New York,43,"AURICHT,STEPHANIE T",V_Participant,
1016273,Cleveland,1948-12-08T22:11:38Z,554 KEARNEY STREET,-76,F,New York,43,"COUGHLAN,INDIANA C",V_Participant,
1016274,Constantia,1945-11-08T22:11:38Z,14594 ATWATER JORDAN RD,-76,M,New York,43,"INGAMELLS,DECLAN K",V_Participant,
1016275,Fair Haven,1950-01-08T22:11:38Z,19386 HIDDEN VALLEY RD,-76,F,New York,43,"PETERS,SETH A",V_Participant,
1016276,Fulton,1942-08-08T22:11:38Z,220 WARREN DR,-76,M,New York,43,"KINTORE,LILLY Z",V_Participant,
1016277,Hannibal,1938-10-08T22:11:38Z,5348 TOPANGA CANYON BL #102,-77,F,New York,43,"TAYLOR,ISLA J",V_Participant,
1016278,Hastings,1956-08-08T22:11:38Z,4141 DEEP CREEK RD SPC#84,-76,M,New York,43,"LEICHHARDT,ABBEY D",V_Participant,
1016279,Lacona,1937-12-08T22:11:38Z,25050 CHARLENE,-76,F,New York,44,"CASE,MATILDA H",V_Participant,
1016281,Mallory,1946-07-08T22:11:38Z,1757 OAKWOOD AV,-76,F,New York,43,"COLQUHOUN,JOSHUA K",V_Participant,
1016285,New Haven,1944-12-08T22:11:38Z,821 WESSEX PLAC,-76,F,New York,43,"CHUTER,LOGAN S",V_Participant,
1016287,Parish,1946-07-08T22:11:38Z,"714 N 17TH ST,539 BRADLEY AVE",-76,F,New York,43,"LEITCH,MITCHELL A",V_Participant,
1016289,Phoenix,1951-02-08T22:11:38Z,2525 K ST NO. 202,-76,F,New York,43,"NORMAN,CHARLIE A",V_Participant,
1016290,Pulaski,1950-06-08T22:11:38Z,917 SAN RAMON VB 290,-76,M,New York,44,"LIGHTFOOT,NATALIE S",V_Participant,
1016292,Sandy Creek,1956-02-08T22:11:38Z,2419 MACLEAN STREET,-76,M,New York,44,"SCRIVENER,AMY D",V_Participant,
1016293,West Monroe,1953-05-08T22:11:38Z,1219 CRESTHAVEN DR,-76,F,New York,43,"STYLES,JORJA T",V_Participant,
1016294,Altmar,1949-07-08T22:11:38Z,1459 E LASSEN AVE APT 41,-76,M,New York,43,"O'FLAHERTY,ERIN C",V_Participant,
1016295,Orwell,1940-02-08T22:11:38Z,805 W LA VETA AVE #105,-76,F,New York,44,"KAYLOCK,CALLUM B",V_Participant,
1016297,Williamstown,1943-06-08T22:11:38Z,1517 2ND ST  B110,-76,F,New York,43,"MORONEY,WILL L",V_Participant,
1016299,Maryland,1943-03-08T22:11:38Z,51 FOUNTAINHEAD CT,-75,F,New York,43,"TORRES,RORY B",V_Participant,SCARAB@VOZCANO.NET
1016301,Worcester,1955-03-08T22:11:38Z,1782 ACACIA AVE,-75,F,New York,43,"FAIRLEY,JORDAN K",V_Participant,
1016303,Cherry Valley,1939-06-08T22:11:38Z,1454 CLOVERFIELD BL #24,-75,F,New York,43,"ADAM,OSCAR L",V_Participant,
1016304,Cooperstown,1949-02-08T22:11:38Z,9664 GLEN RIDGE DR,-75,M,New York,43,"WRENCH,HAYDEN M",V_Participant,
1016306,Edmeston,1952-12-08T22:11:38Z,7388 LAS PALMAS WAY,-75,M,New York,43,"SALISBURY,NATASHA M",V_Participant,
1016307,Fly Creek,1953-04-08T22:11:38Z,1943 LANDESS AV,-75,F,New York,43,"BURGOYNE,ANTHONY N",V_Participant,
1016308,Garrattsville,1938-07-08T22:11:38Z,P.O. BOX 3295,-75,M,New York,43,"EALES,STELLA D",V_Participant,
1016309,Hartwick,1945-10-08T22:11:38Z,570 NORTH STATE ST  2,-75,F,New York,43,"HELMS,HUGO G",V_Participant,
1016311,Richfield Springs,1947-02-08T22:11:38Z,240 LAKE MERCED BLVD APT 23,-75,F,New York,43,"STREHLOW,RILEY M",V_Participant,
1016313,Schuyler Lake,1938-04-08T22:11:38Z,2646 TULLER AVE,-75,F,New York,43,"LANE,NOAH A",V_Participant,
1016315,West Burlington,1946-02-08T22:11:38Z,P.O.BOX 493,-75,F,New York,43,"FAWKNER,ABBY L",V_Participant,
1016316,West Edmeston,1941-06-08T22:11:38Z,PO BOX 1984,-75,M,New York,43,"TEBBUTT,LEO M",V_Participant,
1016318,Colliersville,1951-09-08T22:11:38Z,312 SKYLIUNE DRIVE,-75,M,New York,43,"HIXSON,ZARA C",V_Participant,
1016319,Gilbertsville,1944-08-08T22:11:38Z,341 BEECH COURT,-75,F,New York,42,"JULL,LAUREN J",V_Participant,
1016320,Laurens,1949-12-08T22:11:38Z,4761 SPINNIKER,-75,M,New York,43,"BYRON,LOLA C",V_Participant,
1016321,Milford,1939-04-08T22:11:38Z,"911 COUNTRY CLUB ROAD, SUITE 150",-75,F,New York,43,"BIRTLES,GEMMA J",V_Participant,
1016322,Morris,1954-05-08T22:11:38Z,8052A S. HWY 26,-75,M,New York,43,"RYMER,HAMISH M",V_Participant,
1016323,Mount Vision,1938-08-08T22:11:38Z,6216 3RD AVENUE,-75,F,New York,43,"KELLY,AARON K",V_Participant,
1016324,Oneonta,1948-01-08T22:11:38Z,911 DELPORT AVE,-75,M,New York,42,"EDGELL,RORY S",V_Participant,
1016325,Otego,1947-11-08T22:11:38Z,4076 SANTA RITA ST,-75,F,New York,42,"EWAN,SAMUEL N",V_Participant,
1016326,Portlandville,1946-11-08T22:11:38Z,P.O. BOX 2744,-75,M,New York,43,"MICHEL,XAVIER H",V_Participant,
1016328,Wells Bridge,1953-04-08T22:11:38Z,615 CALLE VIENTO,-75,M,New York,42,"MACKINTOSH,PIPER C",V_Participant,
1016330,Brewster,1946-12-08T22:11:38Z,2425 WOODLAKE CT,-74,M,New York,41,"FAWKNER,BRIANNA C",V_Participant,
1016331,Carmel,1939-03-08T22:11:38Z,P.O BX 313,-74,F,New York,41,"PERRY,JAMES L",V_Participant,
1016332,Cold Spring,1950-01-08T22:11:38Z,14 WEST CROSS ST #49,-74,M,New York,41,"CURR,KOBY L",V_Participant,
1016334,Lake Peekskill,1944-04-08T22:11:38Z,3237 MILLBROOK DR,-74,M,New York,41,"DU RIEU,SARA C",V_Participant,
1016335,Mahopac,1940-10-08T22:11:38Z,833 4TH AVE,-74,F,New York,41,"BRADLEY,REBECCA F",V_Participant,
1016336,Mahopac Falls,1947-10-08T22:11:38Z,415 OLD NEWPORT BL #100,-74,M,New York,41,"RONAN,EVIE M",V_Participant,
1016337,Putnam Valley,1954-09-08T22:11:38Z,1103 S PARK VICTORIA DR,-74,F,New York,41,"HAUGH,OSCAR V",V_Participant,
1016338,Patterson,1954-06-08T22:11:38Z,"307 EAST 4TH STREET,CIRCLE",-74,M,New York,41,"DE CASTELLA,BETHANY J",V_Participant,
1016339,Glen Oaks,1950-05-08T22:11:38Z,7575 MADISON AVE #258,-74,F,New York,41,"MEARES,ZACHARY M",V_Participant,SALGADO6569@SBCGLOBAL.NET
1016342,Astoria,1946-06-08T22:11:38Z,4908 KING BIRD WAY,-74,M,New York,41,"STERNBERG,SPENCER M",V_Participant,SALGADO6569@SBCGLOBAL.NET
1016343,Astoria,1941-01-08T22:11:38Z,THE VANGUARD GROUP,-74,F,New York,41,"RAINE,ERIN A",V_Participant,zusal6569@gmail.com
1016344,Sunnyside,1948-11-08T22:11:38Z,330 CRANE AVE,-74,M,New York,41,"HUGHES,HAMISH K",V_Participant,
1016345,Astoria,1947-03-08T22:11:38Z,109 MORELAND COURT,-74,F,New York,41,"BALDWIN,ANNA G",V_Participant,
1016347,Long Island City,1945-08-08T22:11:38Z,6441 BERWICKSHI,-74,F,New York,41,"CANI,DAKOTA D",V_Participant,
1016348,Long Island City,1945-07-08T22:11:38Z,3721 SUNDALE RD,-74,M,New York,41,"REFSHAUGE,HAYDEN M",V_Participant,
1016349,Flushing,1945-08-08T22:11:38Z,889 EMBARCADERO DR #202,-74,F,New York,41,"EBSWORTH,CLAUDIA L",V_Participant,
1016351,Flushing,1955-06-08T22:11:38Z,2072 CANAL DR,-74,F,New York,41,"VONWILLER,JETT B",V_Participant,
1016353,College Point,1956-03-08T22:11:38Z,P O BOX 3812,-74,F,New York,41,"SARGENT,GABRIELLE S",V_Participant,
1016354,Whitestone,1947-08-08T22:11:38Z,SUCCESSOR FOR RICHARD NGIM,-74,M,New York,41,"WRAY,WILL M",V_Participant,
1016356,Bayside,1956-02-08T22:11:38Z,2235 INYO #5,-74,M,New York,41,"COUSENS,JOSEPH A",V_Participant,
1016357,Bayside,1939-03-08T22:11:38Z,1331 SAN ANSELM,-74,F,New York,41,"NEILSON,AMELIA C",V_Participant,
1016358,Bayside,1949-07-08T22:11:38Z,3208 BROADWAY,-74,M,New York,41,"BLACKBURN,SARA M",V_Participant,209-872-3285 alt phone
1016360,Little Neck,1943-01-08T22:11:38Z,1893 ASHDALE DR,-74,M,New York,41,"BETTINGTON,NATHAN M",V_Participant,
1016361,Oakland Gardens,1940-10-08T22:11:38Z,7614 BIERSTON ST,-74,F,New York,41,"GIBLIN,ISABELLE J",V_Participant,
1016363,Fresh Meadows,1951-08-08T22:11:38Z,281 HAMPSHIRE CT,-74,F,New York,41,"BURBIDGE,SEAN L",V_Participant,
1016364,Flushing,1951-07-08T22:11:38Z,1101 PAJARO STREET,-74,M,New York,41,"CARNE,WILLIAM H",V_Participant,
1016365,Corona,1946-06-08T22:11:38Z,8200 KERN AVE APT. B202,-74,F,New York,41,"MENDELSOHN,MADELINE M",V_Participant,
1016366,East Elmhurst,1948-02-08T22:11:38Z,3055 EL CAPITAN,-74,M,New York,41,"BROGER,BEAU S",V_Participant,
1016367,East Elmhurst,1955-11-08T22:11:38Z,6844 DUCKLING WY,-74,F,New York,41,"HAYDEN,EVIE J",V_Participant,
1016368,Flushing,1950-01-08T22:11:38Z,1918 ALUM ROCK AVE APT.213,-74,M,New York,41,"O'MALLEY,CHARLOTTE X",V_Participant,
1016369,Jackson Heights,1940-11-08T22:11:38Z,889 CRESPOR DRIVE,-74,F,New York,41,"TARRANT,LEAH L",V_Participant,
1016370,Elmhurst,1940-08-08T22:11:38Z,PO BOX 223831,-74,M,New York,41,"DAVIES,JACK Z",V_Participant,
1016372,Forest Hills,1950-03-08T22:11:38Z,1899 EIDER CT ,-74,M,New York,41,"CHAUNCY,TIMOTHY I",V_Participant,
1016376,Elmhurst,1953-09-08T22:11:38Z,6616 N LAUREEN AVE,-74,M,New York,41,"NORTHMORE,NATHAN K",V_Participant,
1016377,Flushing,1940-04-08T22:11:38Z,P O BOX 20879,-74,F,New York,41,"LYNG,LUCA M",V_Participant,
1016378,Ridgewood,1939-11-08T22:11:38Z,319 RICHARDSON DRIVE,-74,M,New York,41,"BALDESSIN,JAYDEN L",V_Participant,
1016379,Ridgewood,1951-03-08T22:11:38Z,PO BOX 7584,-74,F,New York,41,"HUTT,EBONY N",V_Participant,(510)352-4425
1016380,Jamaica,1945-05-08T22:11:38Z,6705 S RICHMOND AVE,-74,M,New York,41,"BROWNLESS,CHARLI J",V_Participant,
1016381,Cambria Heights,1955-04-08T22:11:38Z,2165 17TH AVE,-74,F,New York,41,"SYNNOT,CALLUM R",V_Participant,
1016382,Saint Albans,1946-02-08T22:11:38Z,6660 ALBYN CT,-74,M,New York,41,"FRATER,MATTHEW R",V_Participant,
1016383,Springfield Gardens,1948-08-08T22:11:38Z,"517 SOMERS AVE,APT 141",-74,F,New York,41,"GORMAN,AUSTIN A",V_Participant,
1016384,Howard Beach,1944-10-08T22:11:38Z,422 CASA VERDE WAY,-74,M,New York,41,"MANSELL,MAKAYLA E",V_Participant,Eric_Morgado@yahoo.com
1016393,Hollis,1949-08-08T22:11:38Z,59 VINEYARD DR,-74,F,New York,41,"HINKLER,TYSON S",V_Participant,
1016394,Jamaica,1950-02-08T22:11:38Z,9788 BORROMED D,-74,M,New York,41,"DRIVER,HOLLY H",V_Participant,
1016395,Jamaica,1943-10-08T22:11:38Z,311 FOREST AVENUE,-74,F,New York,41,"MCINTYRE,MARY H",V_Participant,
1016396,Bellerose,1955-03-08T22:11:38Z,5679 CLARA LN,-74,M,New York,41,"DE BAVAY,ABBEY J",V_Participant,
1016398,Queens Village,1944-08-08T22:11:38Z,6770 PINE CONE,-74,M,New York,41,"WOODRIFF,DYLAN A",V_Participant,
1016399,Queens Village,1953-03-08T22:11:38Z,,-74,F,New York,41,"UNWIN,MAYA J",V_Participant,
1016401,Jamaica,1955-10-08T22:11:38Z,3630 ANDREWS DR #314,-74,F,New York,41,"SCHONELL,BROCK A",V_Participant,
1016403,Jamaica,1956-05-08T22:11:38Z,825 OAK GROVE RD 20,-74,F,New York,41,"ROMILLY,TAYLAH M",V_Participant,
1016405,Jamaica,1955-04-08T22:11:38Z,5800 HAMILTON S,-74,F,New York,41,"NAYLOR,MADELEINE D",V_Participant,
1016406,Jamaica,1950-11-08T22:11:38Z,1855 HAYES ST,-74,M,New York,41,"OSTER,BRAYDEN B",V_Participant,
1016407,Jamaica,1952-08-08T22:11:38Z,2605 WAKEFIELD DRIVE,-74,F,New York,41,"ANGEL,LUCINDA H",V_Participant,
1016408,Jamaica,1950-11-08T22:11:38Z,113B E 2ND STREET,-74,M,New York,41,"GALLOP,MASON P",V_Participant,
1016409,Jamaica,1940-12-08T22:11:38Z,7956 CHARLENE WAY,-74,F,New York,41,"MAGAREY,LUCAS A",V_Participant,
1016412,Arverne,1947-11-08T22:11:38Z,PO BOX 8887,-74,M,New York,41,"KEMPT,ALEXIS J",V_Participant,hernandezjerry22@yahoo.com
1016413,Far Rockaway,1951-12-08T22:11:38Z,46118 SUTTON DR,-74,F,New York,41,"MORT,DAKOTA X",V_Participant,hernandezjerry22@yahoo.com
1016414,Rockaway Park,1950-06-08T22:11:38Z,15577 CRANBROOK ST ,-74,M,New York,41,"BEOR,JOSEPH E",V_Participant,
1016415,Far Rockaway,1949-11-08T22:11:38Z,360 DARDANELLI LN 1C,-74,F,New York,41,"ALLISON,EMILY B",V_Participant,
1016417,Averill Park,1953-05-08T22:11:38Z,1525 STANDFORD DR,-74,F,New York,43,"RUBINSTEIN,ALANA O",V_Participant,
1016418,Berlin,1940-05-08T22:11:38Z,10361 MENHART LN,-73,M,New York,43,"NORTHFIELD,EMMA A",V_Participant,
1016419,Brainard,1956-06-08T22:11:38Z,24953 PASEO DE VALENCIA #21B,-74,F,New York,42,"LEONSKI,SEAN I",V_Participant,
1016420,Buskirk,1954-11-08T22:11:38Z,2762 - 21ST STREET,-73,M,New York,43,"O'LEARY,EMILY L",V_Participant,
